,学生ID,生源省市,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,裸眼视力(左),裸眼视力(右),身高,体重,考生类型,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.国防定向等,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩
152,f95a50f29791321adcaa,贵州省,0,1,0,1,0,4.2,4.2,179,68,城镇应届,1,1,0,0,0,656,0,0,0,0,1,2,博雅,0,1,0,0,0,0.155555556,-0.056451236,0,0.028571429,0.179487179,0
650,9353ed2036779f15cc75,贵州省,1,0,1,0,0,,,166,55,城镇应届,1,0,1,0,0,651,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.003703704,-0.257785609,0,0.028571429,0.128205128,0
731,3a10cd084b054bb7bbfa,贵州省,0,0,0,1,0,4.4,4.4,175,78,城镇应届,1,1,0,0,0,680,0,1,0,0,0,5,博雅,0,1,0,0,0,0.064889919,-0.215863827,0,0.142857143,0.282051282,0.068965517
908,457ecab160ed4546b760,贵州省,0,1,0,1,0,4.8,4.6,180,67,农村应届,1,1,0,0,0,682,1,0,0,0,0,2,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.179487179,0.034482759
677,3f95fb40f978ce807f3c,海南省,1,1,0,0,1,4.7,4.3,160,49,城镇应届,1,0,1,0,0,888,0,0,0,1,0,0,普通,1,0,0,0,0,0.000645161,-0.261166559,0,0.028571429,0.076923077,0
820,8067a1a6e9bf5e7d02eb,海南省,0,1,0,1,0,4.5,4.6,176,63,城镇应届,1,1,0,0,0,823,0,0,0,0,1,4,自主,0,1,0,0,0,0.006044325,-0.255773623,0,0,0.102564103,0.172413793
101,77b0ad43dca15956c73e,河北省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,681,1,0,0,0,0,2,博雅,0,1,0,0,0,0.016129032,0.55444476,0,0.085714286,0.205128205,0.24137931
191,b7dda1219d73bb6052ab,河北省,0,1,0,1,0,,,185,67,城镇应届,1,1,0,0,0,659,1,0,0,0,0,5,自主,0,1,0,0,0,0.002169197,-0.260517743,0,0,0.051282051,0.172413793
207,921ccf49fb22f524f1ba,河北省,1,1,0,1,0,,,173,58,城镇应届,1,0,1,0,0,658,0,0,1,0,0,0,普通,1,0,0,0,0,0.010881393,-0.262245872,0,0,0.051282051,0
236,a894b013997dfa7e4b3d,河北省,0,1,0,1,0,5.3,5,182,55,城镇应届,1,1,0,0,0,696,0,0,0,0,1,4,博雅,0,1,0,0,0,0.017832647,-0.239033986,0,0.085714286,0.256410256,0
350,6808f9483c81c635ec89,河北省,1,1,0,1,0,,,168,51,城镇应届,1,0,1,0,0,661,0,0,1,0,0,0,普通,1,0,0,0,0,0.0025,-0.260856341,0,0.028571429,0.051282051,0
406,2dfd6dfb0232f3135982,河北省,1,1,0,1,0,,,172,58,城镇应届,1,0,1,0,0,670,0,0,0,0,0,0,普通,1,0,0,0,0,0.004201681,-0.258031923,0,0.085714286,0.179487179,0
409,c8e784b429d77a5e3b4a,河北省,0,1,0,1,0,,,176,67,城镇应届,1,0,1,0,0,653,0,0,0,1,0,4,博雅,0,1,0,0,0,0.001808318,-0.262053004,0,0,0.102564103,0
449,4124d00ec71e7185cd73,河北省,0,1,0,1,0,0.8,0.8,175,85,城镇应届,1,1,0,0,0,701,1,0,0,0,0,5,自主,0,1,0,0,0,0.001086957,-0.260301058,0,0,0.102564103,0.275862069
553,7e2e4684b951e4d155cf,河北省,0,1,0,1,0,5,5,172,55,农村应届,1,1,0,0,0,711,0,0,0,0,1,0,普通,1,0,0,0,0,0.00304878,-0.262139294,0,0.142857143,0.102564103,0.137931034
588,1d36e33a8086d148ab9e,河北省,0,1,0,1,0,,,176,67,农村应届,1,1,0,0,0,672,0,0,0,0,1,5,自主,0,1,0,0,0,0.064150943,-0.209952545,0,0,0.051282051,0.137931034
655,04e16367347bcbcad4e4,河北省,0,1,0,1,0,,,173,65,城镇应届,1,1,0,0,0,655,1,0,0,0,0,5,自主,0,1,0,0,0,0.002666667,-0.254217703,0,0,0.051282051,0.034482759
709,c1ef1265f73d2569e961,河北省,0,1,0,1,0,,,178,55,城镇应届,1,1,0,0,0,681,1,0,0,0,0,2,自主,0,1,0,0,0,0.028571429,-0.262245872,0,0,0,0
742,cfd92011b33eda1e4984,河北省,1,1,0,1,0,0.6,0.6,155,45,农村应届,1,1,0,0,0,697,1,0,0,0,0,2,自主,0,1,0,0,0,0.027272727,-0.25672924,0,0.028571429,0.051282051,0.137931034
864,105f6fc6f7b6c4d24c5b,河北省,1,1,0,1,0,1,1,159,45,城镇应届,1,1,0,0,0,703,0,0,0,0,1,1,博雅,0,1,0,0,0,0.04172851,1.722705474,0,0.057142857,0.051282051,0
880,28a81c053ac64c6e1d7a,河北省,1,1,0,1,0,1,1,161,48,城镇应届,1,1,0,0,0,669,1,0,0,0,0,3,自主,0,1,0,0,0,0.001088732,-0.262215168,0,0.057142857,0.025641026,0
896,9995ad07684f9b1fe481,河北省,1,1,0,1,0,4.1,4.2,169,63,城镇应届,1,1,0,0,0,708,0,0,0,0,1,2,博雅,0,1,0,0,0,0.044025157,0.07691412,0,0.2,0.333333333,0
72,180d0eb23bebb3beeeba,河南省,0,1,0,1,0,,,176,67,农村往届,1,0,1,0,0,621,0,0,0,1,0,0,普通,1,0,0,0,0,0.175,0.834543309,0,0.085714286,0.025641026,0
78,762a0e7f473488afd977,河南省,0,1,0,1,0,1.5,5,177,75,城镇往届,1,1,0,0,0,672,0,0,1,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0
134,6d0a23970d36a81787a1,河南省,0,1,0,1,0,,,176,67,农村应届,1,0,0,1,0,680,0,0,0,0,1,4,自主,0,1,0,0,0,0.008571429,-0.246952512,0,0,0.153846154,0
221,a920f1afa7eb4137afd4,河南省,1,1,0,1,0,,,164,54,农村应届,1,1,0,0,0,671,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.004040404,-0.258526596,0,0.114285714,0.153846154,0
306,d32c087d2e558852bccb,河南省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,678,0,0,0,0,1,0,普通,1,0,0,0,0,0.002352941,-0.262221659,0,0,0.025641026,0
313,819fdf90d3263634feef,河南省,0,1,0,1,0,1,1,176,67,农村应届,1,1,0,0,0,652,1,0,0,0,0,4,博雅,0,1,0,0,0,0.007272727,-0.261437253,0,0.142857143,0.153846154,0
376,c3584a61453acf6ef02b,河南省,0,1,0,1,0,1.2,1.2,175,60,城镇应届,1,1,0,0,0,659,0,0,0,0,1,3,博雅,0,1,0,0,0,0.02,-0.173884198,0,0.057142857,0.076923077,0
392,0b751654ac4933c2b651,河南省,0,1,0,1,0,,,176,67,城镇应届,1,0,1,0,0,622,0,0,0,1,0,0,普通,1,0,0,0,0,0.001309758,-0.262155571,0,0.028571429,0.102564103,0
408,a747e788d25aa6dbd25b,河南省,0,1,0,1,0,,,170,65,农村应届,1,1,0,0,0,661,1,0,0,0,0,1,筑梦,0,0,0,1,0,0.013333333,-0.258358362,0,0.085714286,0.333333333,0
480,e840ca6140ef9595396e,河南省,0,1,0,1,0,4.5,4.5,175,53,农村往届,1,1,0,0,0,656,0,0,0,0,1,3,筑梦,0,0,0,1,0,0.000571429,-0.258746166,0,0,0.025641026,0
492,e775872c09fd03f3bcad,河南省,0,1,0,1,0,1,1.2,175,64,农村应届,1,0,1,0,0,609,0,0,0,1,0,1,筑梦,0,0,0,1,0,0.066795741,-0.247690478,0,0.028571429,0.230769231,0
547,6203373ee798fd560286,河南省,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,560,0,0,1,0,0,5,自主,0,1,0,0,0,0.1,-0.218040333,0,0.028571429,0.051282051,0
564,5b6d04cc2656813d2c16,河南省,0,1,0,1,0,4.8,4.8,175,65,农村应届,1,0,1,0,0,616,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.063414634,-0.216981797,0,0.028571429,0.051282051,0
570,feacbb25e458d0973148,河南省,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,636,0,1,0,0,0,0,普通,1,0,0,0,0,0.128571429,2.737092305,0,0.085714286,0.256410256,0
606,a75e73f5b77cbd2c098c,河南省,1,1,0,1,0,4.8,4.7,161,50,城镇往届,1,1,0,0,0,661,0,0,0,1,0,2,博雅,0,1,0,0,0,0.00618238,-0.261797548,0,0.057142857,0.051282051,0
669,7cb73ed9c5aa743828cf,河南省,0,1,0,1,0,1.2,1.2,180,75,城镇应届,1,1,0,0,0,658,1,0,0,0,0,1,博雅,0,1,0,0,0,0.003267974,-0.259021281,0,0.057142857,0.102564103,0
687,e0d3b05f65ed9720553b,河南省,0,1,0,1,0,4。3,4,172,80,农村往届,1,1,0,0,0,678,0,1,0,0,0,1,筑梦,0,0,0,1,0,0.003636364,-0.258592666,0,0,0.051282051,0
693,e4241689000ec8bb73c8,河南省,1,0,0,1,0,4.8,5,165,55,城镇应届,1,0,0,1,0,621,0,0,0,1,0,0,普通,1,0,0,0,0,0.007633588,-0.26166058,0,0.057142857,0.205128205,0
721,6ce154838db95b007da1,河南省,0,1,0,1,0,,,181,63,城镇应届,1,1,0,0,0,675,0,0,0,0,1,4,博雅,0,1,0,0,0,0.007894737,-0.260932762,0,0.314285714,0.358974359,0
735,1ae09a72e49880f860e4,河南省,1,1,0,1,0,,,164,52,城镇应届,1,1,0,0,0,687,0,0,0,0,0,2,博雅,0,1,0,0,0,0.020661157,0.283987567,0,0,0.076923077,0
739,7515f5b4e156f9ae29b6,河南省,1,1,0,1,0,,,165,55,城镇应届,1,1,0,0,0,674,1,0,0,0,0,1,博雅,0,1,0,0,0,0.003370787,-0.260532626,0,0.057142857,0.256410256,0
817,a4eeb77d342051b60c36,河南省,0,0,0,1,0,5.1,4.7,176,67,城镇应届,1,1,0,0,0,624,0,0,0,0,1,5,自主,0,1,0,0,0,0.071428571,0.172165872,0,0,0.025641026,0.137931034
875,f441c81859924a87e910,河南省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,668,0,0,0,0,1,4,博雅,0,1,0,0,0,0.014659686,-0.245812998,0,0,0.102564103,0.034482759
915,1aaf219a92703fe63ccf,河南省,1,1,0,1,0,,,160,50,农村应届,1,0,1,0,0,595,0,0,0,1,0,2,自主,0,1,0,0,0,0.003795066,1.18E-15,0,0.057142857,0.153846154,0
955,24294c92bc07e1c2931b,河南省,1,1,0,1,0,1.2,0.8,163,55,城镇应届,1,0,1,0,0,617,0,0,0,1,0,0,普通,1,0,0,0,0,0.00781759,-0.261459522,0,0.028571429,0.102564103,0
1,6dfd920349b8a916ac22,黑龙江省,0,1,0,1,0,5,5,175,80,城镇应届,1,1,0,0,0,700,0,1,0,0,0,3,博雅,0,1,0,0,0,0.446153846,1.960142393,0,0.257142857,0.307692308,0
131,1baceefd07e1e42dbf5c,黑龙江省,0,1,0,1,0,,,180,65,城镇应届,1,1,0,0,0,701,1,0,0,0,0,5,博雅,0,1,0,0,0,0.116393443,0.032984328,0,0.057142857,0.333333333,0
138,e8a82075a1d20e16a2d4,黑龙江省,0,1,0,1,0,4.6,4.6,177,64,城镇应届,1,1,0,0,0,659,1,0,0,0,0,3,博雅,0,1,0,0,0,0.017721519,-0.001299404,0,0.285714286,0.282051282,0
407,b4b6e4d183c231eb35df,黑龙江省,0,1,0,1,0,4.7,4.4,180,75,农村应届,1,1,0,0,0,676,1,0,0,0,0,1,博雅,0,1,0,0,0,0.168627451,-0.073571557,0,0.085714286,0.282051282,0
527,79dcd63ce661e9d92cf3,黑龙江省,0,1,0,1,0,0.3,0.3,171,70,城镇应届,1,0,1,0,0,661,0,0,0,1,0,1,博雅,0,1,0,0,0,0.006161972,-0.261732257,0,0.4,0.179487179,0
637,38b4e131d64324bb41bb,黑龙江省,1,1,0,1,0,,,164,54,农村应届,1,1,0,0,0,702,0,1,0,0,0,0,普通,1,0,0,0,0,0.018012783,-0.253461238,0,0,0.205128205,0.068965517
16,6bda9c2b8a031cfe4803,湖北省,0,1,0,1,0,4.8,4.8,172,60,城镇应届,1,0,1,0,0,629,0,1,0,0,0,2,博雅,0,1,0,0,0,0.03,-0.245699208,0,0.028571429,0.076923077,0.034482759
18,daea515547958f68fe05,湖北省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,676,1,0,0,0,0,5,自主,0,1,0,0,0,0.001545595,-0.261485524,0,0,0.076923077,0.068965517
93,c7948f13ae58a2730aac,湖北省,1,1,0,1,0,1,1,166,52,城镇应届,1,0,1,0,0,606,0,0,1,0,0,1,博雅,0,1,0,0,0,0.088679245,-0.21172032,0,0.057142857,0.076923077,0
166,903fc6d6ada3f45a92e8,湖北省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,679,1,0,0,0,0,3,博雅,0,1,0,0,0,0.013872832,-0.194652127,0,0.028571429,0.102564103,0.068965517
230,f37b987c09fc29c371d7,湖北省,0,1,0,1,0,,,176,56,城镇应届,1,1,0,0,0,645,1,0,0,0,0,4,自主,0,1,0,0,0,0.001805054,-0.262000193,0,0.028571429,0.230769231,0.379310345
247,bdb11c6c1308f6818ea1,湖北省,0,1,0,1,0,4.8,4.8,172,55,城镇应届,1,1,0,0,0,690,0,0,0,0,1,3,博雅,0,1,0,0,0,0.001538462,-0.260945379,0,0.028571429,0.076923077,0.137931034
258,6469f30a0e88f18dce5a,湖北省,0,1,0,1,0,1,1,170,55,城镇应届,1,1,0,0,0,654,1,0,0,0,0,5,自主,0,1,0,0,0,0.080769231,-0.231072866,0,0.028571429,0.153846154,0.517241379
262,8d84094153c2bd440420,湖北省,1,1,0,1,0,4.5,4.5,165,50,城镇应届,1,1,0,0,0,668,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.005524862,-0.251614416,0,0,0.102564103,0.103448276
290,dd43f702747d83a73933,湖北省,0,1,0,1,0,,,184,65,城镇往届,1,1,0,0,0,677,0,0,0,0,1,1,博雅,0,1,0,0,0,0.032179721,-0.066271511,0,0.028571429,0.102564103,0
318,4cbad46db7a5ac6c0d6a,湖北省,0,0,0,1,0,4.8,5,170,53,农村应届,1,0,1,0,0,604,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.04172851,1.18E-15,0,0.028571429,0.025641026,0
334,7a27872dfeb1e04e3b16,湖北省,0,1,0,1,0,1,1,166,51,城镇应届,1,1,0,0,0,672,0,0,0,0,1,2,博雅,0,1,0,0,0,0.035714286,-0.251015053,0,0.028571429,0.230769231,0.103448276
343,853c21d29aef590fb60e,湖北省,0,1,0,1,0,4.8,4.8,167,52,农村应届,1,1,0,0,0,653,1,0,0,0,0,2,自主,0,1,0,0,0,0.008484848,-0.261740641,0,0.028571429,0.102564103,0.068965517
349,a4f07d6c51b056bd03b4,湖北省,0,1,0,1,0,1.5,1.5,178,85,城镇应届,1,1,0,0,0,622,1,0,0,0,0,5,自主,0,1,0,0,0,0.002541296,-0.262141357,0,0.028571429,0.076923077,0
351,84ec1c5a73d989c41058,湖北省,1,1,0,1,0,0.6,0.5,166,48,城镇应届,1,1,0,0,0,660,0,0,0,0,1,4,博雅,0,1,0,0,0,0.025,-0.255574224,0,0.057142857,0.256410256,0
358,bea2315b5f8a09c2e5f3,湖北省,0,1,0,1,0,0.8,1,177,66,城镇应届,1,1,0,0,0,677,1,0,0,0,0,1,博雅,0,1,0,0,0,0.00516129,-0.261885214,0,0,0.307692308,0.275862069
379,6b3341bd593a45c087da,湖北省,1,0,0,1,0,1.2,1.2,156,48,城镇应届,1,0,1,0,0,607,0,0,0,1,0,2,博雅,0,1,0,0,0,0.02,2.730425102,0,0.057142857,0.102564103,0
489,e68317b0cf67403ea0c5,湖北省,0,0,0,1,0,4.3,4.4,175,75,农村应届,1,0,1,0,0,604,0,0,0,0,0,0,国家专项,0,0,1,0,0,0.0025,-0.262163325,0,0,0,0
617,10dfd78280e29cbe100e,湖北省,0,1,0,1,0,0.6,0.6,174,58,城镇应届,1,1,0,0,0,684,0,0,0,0,0,2,自主,0,1,0,0,0,0.003816794,-0.258201767,0,0.028571429,0.076923077,0
624,1ed877127ce8e744fcb0,湖北省,0,1,0,1,0,0.3,0.3,173,55,城镇应届,1,1,0,0,0,670,0,0,0,0,1,1,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.153846154,0.24137931
678,5143c17d90606c5d88c3,湖北省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,644,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.153846154,0.517241379
741,53676de96fa00fff59fc,湖北省,0,1,0,1,0,1,1.2,170,58,城镇应届,1,1,0,0,0,686,0,0,0,0,0,4,博雅,0,1,0,0,0,0.000666667,-0.262244893,0,0.085714286,0.179487179,0.172413793
862,b360fd649067aac80e79,湖北省,0,1,0,1,0,0.4,0.5,173,55,城镇应届,1,1,0,0,0,669,1,0,0,0,0,5,自主,0,1,0,0,0,0.000714286,-0.262195333,0,0.028571429,0.076923077,0
891,95c50ab274a2a268956d,湖北省,0,1,0,1,0,4.5,4.5,172,60,农村应届,1,1,0,0,0,671,1,0,0,0,0,0,国防、定向,0,0,1,0,0,0.174489796,0.774183862,0,0.114285714,0.153846154,0
13,5bb54454cc5efad653b9,湖南省,0,1,0,1,0,,,173,70,城镇应届,1,1,0,0,0,650,1,0,0,0,0,5,自主,0,1,0,0,0,0.010169492,-0.260759414,0,0,0,0
34,62f22a4e6b783dcebfcc,湖南省,0,1,0,1,0,,,174,60,城镇应届,1,0,0,1,0,632,1,0,0,0,0,5,自主,0,1,0,0,0,0.008622699,-0.24333041,0,0,0.025641026,0.034482759
96,0b6bcfd90c44170bf15e,湖南省,0,1,0,1,0,0.5,0.6,172,56,城镇应届,1,1,0,0,0,623,1,0,0,0,0,5,自主,0,1,0,0,0,0.013322231,-0.259243723,0,0,0.051282051,0.103448276
217,c0ce617a369d73cd8287,湖南省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,671,1,0,0,0,0,5,自主,0,1,0,0,0,0.00862069,-0.190688902,0,0.028571429,0.025641026,0.034482759
249,f89c0ea6409d7c84af57,湖南省,0,1,0,1,0,0.4,0.8,173,80,城镇应届,1,1,0,0,0,685,1,0,0,0,0,2,博雅,0,1,0,0,0,0.000689655,-0.259850936,0,0.028571429,0.256410256,0
261,4120df246b4260a8664c,湖南省,0,1,0,1,0,0.8,0.8,181,70,城镇应届,1,1,0,0,0,629,1,0,0,0,0,5,自主,0,1,0,0,0,0.561702128,4.825598143,0,0.114285714,0.230769231,0.275862069
298,7da8bf3ae1956466304a,湖南省,1,1,0,1,0,4.4,5,163,52,城镇应届,1,1,0,0,0,679,1,0,0,0,0,3,自主,0,1,0,0,0,0.041333333,-0.221919113,0,0.085714286,0.102564103,0.137931034
362,af43cbd46c7540b52923,湖南省,0,1,1,0,0,0.6,0.8,184,64,城镇应届,1,1,0,0,0,693,0,0,0,0,1,1,博雅,0,1,0,0,0,0.002645503,-0.261196381,0,0,0.076923077,0
420,c75ef0e498b4ba39673f,湖南省,0,1,0,1,0,,,173,60,城镇应届,1,0,1,0,0,648,0,1,0,0,0,1,博雅,0,1,0,0,0,0.005148005,-0.25488815,0,0.114285714,0.153846154,0
424,34c29197a00ff047eef1,湖南省,1,1,0,1,0,0.5,0.3,165,55,城镇应届,1,1,0,0,0,663,1,0,0,0,0,2,博雅,0,1,0,0,0,0.009933775,-0.253698985,0,0.285714286,0.538461538,0
462,2837810c5ddd881caa9d,湖南省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,683,0,0,0,0,1,4,博雅,0,1,0,0,0,0.016470588,-0.254908098,0,0.057142857,0.102564103,0
502,4dbf8fbede4397579dad,湖南省,0,1,0,1,0,,,176,65,城镇应届,1,1,0,0,0,654,0,0,0,0,1,5,自主,0,1,0,0,0,0.069686411,-0.262245872,0,0,0.051282051,0.034482759
586,5f714cd8a23d28e09f57,湖南省,1,1,0,1,0,4,4.2,169,48,城镇应届,1,1,0,0,0,661,1,0,0,0,0,2,自主,0,1,0,0,0,0.158208955,0.394412079,0,0.2,0.564102564,0.344827586
674,14f784716ee531fb5198,湖南省,0,1,0,1,0,,,173,64,城镇应届,1,1,0,0,0,576,1,0,0,0,0,5,自主,0,1,0,0,0,0.1,1.784257553,0,0.028571429,0.025641026,0
717,5f45bb444d73d63d6f9f,湖南省,1,0,0,1,0,4.9,4.8,155,52,农村应届,1,0,1,0,0,619,0,0,1,0,0,2,筑梦,0,0,0,1,0,0.035105316,-0.248313787,0,0.085714286,0.153846154,0
792,19a28331461bfa0ba163,湖南省,1,0,0,1,0,,,163,54,农村应届,1,0,1,0,0,627,0,0,0,1,0,1,筑梦,0,0,0,1,0,0.00045208,-0.262225231,0,0.114285714,0.076923077,0
814,373ac1b850d8fa561fd2,湖南省,0,1,0,1,0,0.5,0.5,181,68,城镇应届,1,1,0,0,0,679,1,0,0,0,0,5,自主,0,1,0,0,0,0.283333333,-0.262245872,0,0.085714286,0.179487179,0.137931034
815,f591a1be8e1ea1a27406,湖南省,1,1,0,1,0,5.1,5.1,167,56,城镇应届,1,1,0,0,0,685,1,0,0,0,0,5,自主,0,1,0,0,0,0.002985075,3.565213613,0,0.057142857,0.230769231,0.034482759
874,9d5e2599c4b1a9c3f355,湖南省,0,1,0,1,0,0.7,0.8,176,65,城镇应届,1,1,0,0,0,682,0,0,0,0,1,4,自主,0,1,0,0,0,0.005633803,-0.223967588,0,0.028571429,0.128205128,0.172413793
949,3efe6a275e3113d493d1,湖南省,0,0,0,1,0,1,1,170,60,农村应届,1,0,1,0,0,603,0,0,1,0,0,3,筑梦,0,0,0,1,0,0.107692308,0.845047688,0,0,0.102564103,0
983,4a33f2e26fa3319435be,湖南省,1,1,0,1,0,0.6,0.6,168,53,城镇应届,1,1,0,0,0,620,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,-0.132079525,0,0.028571429,0.076923077,0.275862069
63,40b1a18c6ace2fef73a2,吉林省,0,1,0,1,0,0.8,0.8,178,79,城镇应届,1,1,0,0,0,666,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.04172851,1.18E-15,0,0.057142857,0.153846154,0.344827586
69,6769267e12182afa549a,吉林省,0,1,0,1,0,5,5,176,67,城镇应届,1,0,1,0,0,652,0,0,0,1,0,4,博雅,0,1,0,0,0,0.006802721,-0.187492741,0,0.057142857,0.153846154,0
94,1987012dd922c70ad4ea,吉林省,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,685,0,0,0,0,1,1,博雅,0,1,0,0,0,0.078882498,-0.162527938,0,0,0.205128205,0
333,b3dc53cb21bbe29941b5,吉林省,0,1,0,1,0,0.9,0.9,182,65,城镇应届,1,1,0,0,0,562,1,0,0,0,0,5,自主,0,1,0,0,0,0.021934197,-0.253964974,0,0,0.102564103,0.206896552
373,ffbe29138c49c71f6b4c,吉林省,0,1,0,1,0,1,1,177,55,城镇应届,1,1,0,0,0,695,0,1,0,0,0,3,博雅,0,1,0,0,0,0.076,1.18E-15,0,0.171428571,0.076923077,0
374,15ae5d869e369fdf461f,吉林省,0,1,0,1,0,,,178,62,城镇应届,1,1,0,0,0,611,1,0,0,0,0,5,自主,0,1,0,0,0,0.063360882,-0.107157811,0,0,0.076923077,0.137931034
596,853c55d3d60f0a33cef7,吉林省,1,1,0,1,0,,,164,54,城镇往届,1,1,0,0,0,693,0,0,0,0,0,0,普通,1,0,0,0,0,0.008333333,-0.258366943,0,0.028571429,0.051282051,0
834,45c78eb3794041cc9dc6,吉林省,1,1,0,1,0,0.8,1,168,56,城镇应届,1,1,0,0,0,659,1,0,0,0,0,5,自主,0,1,0,0,0,0.005899705,-0.262147991,0,0.057142857,0.205128205,0.172413793
976,685f127e318ffe70a3d5,吉林省,0,1,0,1,0,5,5,175,70,城镇应届,1,1,0,0,0,670,1,0,0,0,0,5,自主,0,1,0,0,0,0.061728395,-0.255837304,0,0,0.102564103,0.068965517
4,8890952ff9a4e20993c9,江苏省,0,1,0,1,0,,,176,67,农村应届,1,1,0,0,0,297,0,0,0,1,0,4,筑梦,0,0,0,1,0,0.002314815,-0.149474107,0,0.057142857,0.102564103,0
17,2d9baf59b9c182420aef,江苏省,0,1,0,1,0,5,4.8,174,55,城镇应届,1,1,0,0,0,276,0,0,0,0,1,2,自主,0,1,0,0,0,0.001669449,-0.257872233,0,0.114285714,0.128205128,0.068965517
47,8769068b2c46220454c4,江苏省,1,1,0,1,0,0.3,0.3,166,60,城镇应届,1,1,0,0,0,283,1,0,0,0,0,4,自主,0,1,0,0,0,0.009090909,-0.252775908,0,0.085714286,0.461538462,0
82,4719ab8e0d1c1381f1e2,江苏省,1,1,0,1,0,4.1,4.1,160,50,城镇应届,1,0,1,0,0,295,0,0,0,1,0,2,自主,0,1,0,0,0,0.001257862,-0.262170507,0,0.028571429,0.025641026,0
118,e57ec6a60e7f1b03ad19,江苏省,0,1,0,1,0,4.8,4.8,188,70,城镇应届,1,0,1,0,0,275,0,0,1,0,0,2,自主,0,1,0,0,0,0.005555556,-0.260786407,0,0.142857143,0.153846154,0
124,174d9191bf59551e7bdd,江苏省,0,1,0,1,0,,,177,60,城镇应届,1,1,0,0,0,291,0,0,0,0,1,5,自主,0,1,0,0,0,0.471698113,4.592473497,0,0.028571429,0.205128205,0.103448276
154,1a7291f3e32618405c80,江苏省,0,1,0,1,0,0.5,0.5,168,53,城镇应届,1,1,0,0,0,295,0,0,0,0,1,5,博雅,0,1,0,0,0,0.132404181,-0.262245872,0,0.028571429,0.230769231,0
168,e37cdcc74b28c66bc16d,江苏省,0,1,0,1,0,,,175,68,城镇应届,1,1,0,0,0,288,0,0,0,0,1,4,自主,0,1,0,0,0,0.001190476,-0.262133563,0,0,0.102564103,0.068965517
200,4fb6a61d2a2763cf63ea,江苏省,0,1,0,1,0,5,5,169,64,农村应届,1,1,0,0,0,283,0,0,0,0,1,1,筑梦,0,0,0,1,0,0.003527337,-0.262086663,0,0,0.102564103,0
203,5a5ce86b24bfeee71941,江苏省,0,1,0,1,0,0.8,0.8,162,55,城镇应届,1,0,1,0,0,270,0,0,1,0,0,5,自主,0,1,0,0,0,0.001718213,-0.26219147,0,0.028571429,0.076923077,0
273,e8e1866a8631bd3df2b3,江苏省,1,1,0,1,0,0.8,0.9,170,52,城镇应届,1,1,0,0,0,300,0,1,0,0,0,1,博雅,0,1,0,0,0,0.031428571,-0.108703826,0,0.114285714,0.205128205,0
286,c85db3a03073ebf7a0fb,江苏省,0,1,0,1,0,,,175,65,城镇应届,1,1,0,0,0,285,1,0,0,0,0,4,博雅,0,1,0,0,0,0.013626834,1.18E-15,0,0.657142857,0.435897436,0.206896552
324,7fddbfed1f9611218ca0,江苏省,0,1,0,1,0,4.8,4.8,176,65,城镇应届,1,1,0,0,0,289,1,0,0,0,0,2,自主,0,1,0,0,0,0.055,-0.22450348,0,0,0.051282051,0
423,8c59f098a367e98eee4e,江苏省,1,1,0,1,0,0.6,0.6,170,58,城镇应届,1,0,1,0,0,283,0,0,1,0,0,3,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.051282051,0
426,2718e1267ff24288dc61,江苏省,1,1,0,1,0,4.8,4.8,164,58,农村应届,1,1,0,0,0,281,0,0,1,0,0,3,自主,0,1,0,0,0,0.027272727,-0.188908992,0,0.057142857,0.179487179,0.034482759
427,c066b0ba25c6318b69f2,江苏省,1,1,0,1,0,4.9,4.6,164,58,农村应届,1,1,0,0,0,289,1,0,0,0,0,5,博雅,0,1,0,0,0,0.004512635,-0.241584551,0,0,0.076923077,0
